Breed,FCI,GroupId,GroupName,SectionId,SectionName,VarietyCode,VarietyName,URL
AUSTRALIAN SHEPHERD,342,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/australian-shepherd
AUSTRALIAN CATTLEDOG,287,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/australian-cattledog
AUSTRALIAN STUMPY TAIL CATTLE DOG,351,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/australian-stumpy-tail-cattle-dog
AFFENPINSCHER,186,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/affenpinscher
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,A,"FULVO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,B,"TIGRATO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,C,"NERO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,D,"ARLECCHINO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,E,"MERLE",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,F,"BLU",https://www.enci.it/libro-genealogico/razze/alano
AIREDALE TERRIER,007,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/airedale-terrier
AUSTRALIAN TERRIER,008,3,TERRIER,2,TERRIER DI PICCOLA TAGLIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/australian-terrier
AMERICAN STAFFORDSHIRE TERRIER,286,3,TERRIER,3,TERRIER DI TIPO BULL (GAMBA LUNGA),,,https://www.enci.it/libro-genealogico/razze/american-staffordshire-terrier
AUSTRALIAN SILKY TERRIER,236,3,TERRIER,4,TERRIER DI COMPAGNIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/australian-silky-terrier
ALASKAN MALAMUTE,243,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/alaskan-malamute
AKITA,255,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/akita
AKITA AMERICANO,344,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/akita-americano
ANJING KINTAMANI-BALI,362,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/anjing-kintamani-bali
ANGLO FRANCAIS DE PETITE VENERIE,325,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/anglo-francais-de-petite-venerie
ARIEGEOIS,020,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/ariegeois
ALPENLAENDISCHE DACHSBRACKE,254,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,,,https://www.enci.it/libro-genealogico/razze/alpenlaendische-dachsbracke
AMERICAN WATER SPANIEL,301,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/american-water-spaniel
AZAWAKH,307,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/azawakh
BEARDED COLLIE,271,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/bearded-collie
BORDER COLLIE,297,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/border-collie
BOVARO DELLE ARDENNE,171,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/bovaro-delle-ardenne
BOVARO DELLE FIANDRE,191,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/bovaro-delle-fiandre
BOXER,144,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,A,"FULVO",https://www.enci.it/libro-genealogico/razze/boxer
BOXER,144,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,B,"TIGRATO",https://www.enci.it/libro-genealogico/razze/boxer
BROHOLMER,315,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/broholmer
BULLDOG,149,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/bulldog
BULLMASTIFF,157,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/bullmastiff
BOVARO DEL BERNESE,045,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,3,BOVARI SVIZZERI,,,https://www.enci.it/libro-genealogico/razze/bovaro-del-bernese
BOVARO DELL'APPENZELL,046,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,3,BOVARI SVIZZERI,,,https://www.enci.it/libro-genealogico/razze/bovaro-dell-appenzell
BOVARO DELL'ENTLEBUCH,047,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,3,BOVARI SVIZZERI,,,https://www.enci.it/libro-genealogico/razze/bovaro-dell-entlebuch
BEDLINGTON TERRIER,009,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/bedlington-terrier
BORDER TERRIER,010,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/border-terrier
BULL TERRIER INGLESE MINIATURA,359,3,TERRIER,3,TERRIER DI TIPO BULL (GAMBA LUNGA),,,https://www.enci.it/libro-genealogico/razze/bull-terrier-inglese-miniatura
BULL TERRIER INGLESE TAGLIA NORMALE,011,3,TERRIER,3,TERRIER DI TIPO BULL (GAMBA LUNGA),,,https://www.enci.it/libro-genealogico/razze/bull-terrier-inglese-taglia-normale
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,KA,"KANINCHEN A PELO CORTO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,KB,"KANINCHEN A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,KC,"KANINCHEN A PELO DURO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,NA,"NANO A PELO CORTO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,NB,"NANO A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,NC,"NANO A PELO DURO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,SA,"STANDARD A PELO CORTO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,SB,"STANDARD A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASSOTTI TEDESCHI,148,4,BASSOTTI,1,BASSOTTI,SC,"STANDARD A PELO DURO",https://www.enci.it/libro-genealogico/razze/bassotti-tedeschi
BASENJI,043,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,,,https://www.enci.it/libro-genealogico/razze/basenji
BASSETT ARTESIAN NORMAND,034,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/bassett-artesian-normand
BASSET BLUE DE GASCOGNE,035,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/basset-blue-de-gascogne
BASSETT FAUVE DE BRETAGNE,036,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/bassett-fauve-de-bretagne
BASSETHOUND,163,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/bassethound
BEAGLE,161,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/beagle
BEAGLE HARRIER,290,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/beagle-harrier
BILLY,025,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/billy
BLACK AND TAN COONHOUND,300,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/black-and-tan-coonhound
BLOODHOUND CHIEN DE SAINT-UBERT,084,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/bloodhound-chien-de-saint-ubert
BRIQUET GRIFFON VENDEEN,019,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/briquet-griffon-vendeen
BAYERISCHER GEBIRGSSCHWEISSHUND,217,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,,,https://www.enci.it/libro-genealogico/razze/bayerischer-gebirgsschweisshund
BRACCO D'ARIEGE,177,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-d-ariege
BRACCO D'AUVERGNE,180,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-d-auvergne
BRACCO DEL BOURBONNAIS,179,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-del-bourbonnais
BRACCO DI BURGOS,090,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-di-burgos
BRACCO FRANCESE TIPO GASCOGNE,133,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-francese-tipo-gascogne
BRACCO FRANCESE TIPO PIRENEI,134,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-francese-tipo-pirenei
BRACCO ITALIANO,202,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,A,"BIANCO ARANCIO",https://www.enci.it/libro-genealogico/razze/bracco-italiano
BRACCO ITALIANO,202,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,B,"ROANO MARRONE",https://www.enci.it/libro-genealogico/razze/bracco-italiano
BRACCO PORTOGHESE,187,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-portoghese
BRACCO SAINT GERMAIN,115,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-saint-germain
BRACCO SLOVACCO A PELO DURO,320,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-slovacco-a-pelo-duro
BRACCO UNGHERESE A PELO CORTO,057,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-ungherese-a-pelo-corto
BRACCO UNGHERESE A PELO DURO,239,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-ungherese-a-pelo-duro
BARBET,105,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/barbet
BICHON A POIL FRISE,215,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bichon-a-poil-frise
BICHON HAVANAIS,250,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bichon-havanais
BOLOGNESE,196,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bolognese
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GA,"GRANDE MOLE BIANCO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GB,"GRANDE MOLE MARRONE",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GC,"GRANDE MOLE NERO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GD,"GRANDE MOLE GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GG,"GRANDE MOLE FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,GH,"GRANDE MOLE ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MA,"MEDIA MOLE BIANCO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MB,"MEDIA MOLE MARRONE",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MC,"MEDIA MOLE NERO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MD,"MEDIA MOLE GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MG,"MEDIA MOLE FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,MH,"MEDIA MOLE ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NA,"NANO BIANCO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NB,"NANO MARRONE",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NC,"NANO NERO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,ND,"NANO GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NG,"NANO FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NH,"NANO ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TA,"TOY BIANCO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TB,"TOY MARRONE",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TC,"TOY NERO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TD,"TOY GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TG,"TOY FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TH,"TOY ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
BOSTON TERRIER,140,9,CANI DA COMPAGNIA,11,MOLOSSOIDI DI PICCOLA TAGLIA,,,https://www.enci.it/libro-genealogico/razze/boston-terrier
BOULEDOGUE FRANCESE,101,9,CANI DA COMPAGNIA,11,MOLOSSOIDI DI PICCOLA TAGLIA,A,"SENZA MACCHIE BIANCHE ESTESE",https://www.enci.it/libro-genealogico/razze/bouledogue-francese
BOULEDOGUE FRANCESE,101,9,CANI DA COMPAGNIA,11,MOLOSSOIDI DI PICCOLA TAGLIA,B,"CON MACCHIE BIANCHE ESTESE",https://www.enci.it/libro-genealogico/razze/bouledogue-francese
BARZOI,193,10,LEVRIERI,1,LEVRIERI A PELO LUNGO O FRANGIATO,,,https://www.enci.it/libro-genealogico/razze/barzoi
CANE DA PASTORE ABRUZZESE MAREMMANO,201,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-abruzzese-maremmano
CANE DA PASTORE AUSTRALIANO KELPIE,293,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-australiano-kelpie
CANE DA PASTORE BELGA,015,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"GROENENDAEL",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-belga
CANE DA PASTORE BELGA,015,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"LAKENOIS",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-belga
CANE DA PASTORE BELGA,015,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,C,"MALINOIS",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-belga
CANE DA PASTORE BELGA,015,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,D,"TERVUEREN",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-belga
CANE DA PASTORE BERGAMASCO,194,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-bergamasco
CANE DA PASTORE CATALANO,087,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-catalano
CANE DA PASTORE CATALANO,087,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-catalano
CANE DA PASTORE CROATO,277,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-croato
CANE DA PASTORE DEI PIRENEI A FACCIA RASA,138,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-dei-pirenei-a-faccia-rasa
CANE DA PASTORE DEI PIRENEI A PELO LUNGO,141,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-dei-pirenei-a-pelo-lungo
CANE DA PASTORE DELLA RUSSIA MERIDIONALE,326,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-della-russia-meridionale
CANE DA PASTORE DELLA SILA,904,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-della-sila
CANE DA PASTORE DI BEAUCE,044,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"NERO FOCATO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-beauce
CANE DA PASTORE DI BEAUCE,044,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"ARLECCHINO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-beauce
CANE DA PASTORE DI BRIE,113,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"NERO ARDESIA",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-brie
CANE DA PASTORE DI BRIE,113,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"FULVO GRIGIO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-brie
CANE DA PASTORE DI PICARDIA,176,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-picardia
CANE DA PASTORE DI TATRA,252,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-tatra
CANE DA PASTORE DI OROPA,905,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-oropa
CANE DA PASTORE MALLORQUIN,321,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-mallorquin
CANE DA PASTORE MALLORQUIN,321,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-mallorquin
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,C,"A PELO RUVIDO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
CANE DA PASTORE POLACCO DI VALLEE,251,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-polacco-di-vallee
CANE DA PASTORE SCOZZESE A PELO CORTO,296,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-scozzese-a-pelo-corto
CANE DA PASTORE SCOZZESE A PELO LUNGO,156,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-scozzese-a-pelo-lungo
CANE DA PASTORE SCOZZESE SHETLAND,088,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-scozzese-shetland
CANE DELLE ALPI APUANE,908,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-delle-alpi-apuane
CANE LUPO CECOSLOVACCO,332,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-lupo-cecoslovacco
CANE LUPO DI SAARLOOS,311,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-lupo-di-saarloos
CAO DA SIERRA DE AIRES,093,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cao-da-sierra-de-aires
CHODSKÝ PES (CZ),364,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/chodsky-pes-cz
CANE CORSO,343,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-corso
CANE DA MONTAGNA DEI PIRENEI,137,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-montagna-dei-pirenei
CANE DA PASTORE DEL CAUCASO,328,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-del-caucaso
CANE DA PASTORE DELL'ASIA CENTRALE,335,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-dell-asia-centrale
